dataset,seed,intervention_target,DLL_var0,DLL_var1,DLL_var2,DeltaJS,DeltaKin,DeltaStat,DeltaTE_XtoVar0,DeltaTE_XtoVar1,DeltaTE_XtoVar2,lag
DatasetA,5,1,,,,0.2417094204017813,0.4741237502400035,0.30257295900397907,0.08733542447831555,0.0,0.08917744206366907,50
DatasetA,5,2,0.013764491451605868,0.0005368816343745654,180.89455590134116,0.22756138340995435,0.04486115165860194,0.2345992882910641,0.0828746016444093,0.08283075273091822,0.0,1
DatasetA,5,2,,,,0.25719305338579396,0.3282433323923981,0.23457553367016504,0.08852306717288982,0.08687542980676399,0.0,10
DatasetA,5,2,,,,0.2685385778367973,0.34911375403573064,0.23359227025479723,0.08783609186314356,0.07976828649223977,0.0,50
DatasetA,6,0,29.05440126950365,0.0864077279480288,0.012364071676980577,0.1392667769498122,0.10890488403807919,0.385004060730618,0.0,0.21094990801425828,0.12016230574672959,1
DatasetA,6,0,,,,0.14704542197932435,0.6338459744935055,0.3856726176157348,0.0,0.09354598399075131,0.08983011139086328,10
DatasetA,6,0,,,,0.1531417947470512,0.7165238706923958,0.3846120089100713,0.0,0.08747024962162486,0.09065102642749334,50
DatasetA,6,1,0.11062963433232147,38.41277877544688,0.0039005568919343297,0.13549797849518108,0.016095125953123013,0.3038104661949211,0.08811982994841516,0.0,0.4788084192942521,1
DatasetA,6,1,,,,0.16413217101634214,0.5088459644591454,0.30441394741051203,0.0807629069993645,0.0,0.08896172106482014,10
DatasetA,6,1,,,,0.17305801745268312,0.5915238605455475,0.3033025584104788,0.08688868655349369,0.0,0.08054743277838794,50
DatasetA,6,2,0.10039716065374918,0.2811316820258619,206.99383458928554,0.1514494462867436,0.027711223576601718,0.2348754578430961,0.0808441724718938,0.07643212831495982,0.0,1
DatasetA,6,2,,,,0.17290539255139828,0.2588459539742996,0.23533243406962917,0.08461855170070942,0.08725938530638544,0.0,10
DatasetA,6,2,,,,0.1818717707919792,0.34152385082977266,0.2350025380742354,0.08545311124367094,0.09295467257129308,0.0,50
DatasetA,7,0,28.828729385682497,0.08439043400215138,0.11128225460349672,0.18351675803311499,0.05908162790682858,0.3817713490172915,0.0,0.22493621097573846,0.12619203911877408,1
DatasetA,7,0,,,,0.18832844421219389,0.5674526404702036,0.3814338644775397,0.0,0.09401495631466572,0.09405660180349118,10
DatasetA,7,0,,,,0.18943768261363714,0.5737756452739637,0.37999606845310197,0.0,0.08758981396570054,0.08882888160658897,50
DatasetA,7,1,0.006961575146108972,49.72742435727321,0.11470408388427368,0.18181448428293928,0.14400555616205224,0.3020358291248195,0.08389237636144098,0.0,0.4729445961893328,1
DatasetA,7,1,,,,0.19797735093726446,0.44245762984212555,0.3017471547714904,0.08294299941811545,0.0,0.07547722940282364,10
DatasetA,7,1,,,,0.1924316976465569,0.4487806345792848,0.2999610401561328,0.09338899988088833,0.0,0.09107072771156677,50
DatasetA,7,2,2.197783517199802,0.34114451135223706,202.32698551127487,0.18178421561508526,0.0353947334779009,0.2359629660987294,0.07986689680112735,0.08005535936381314,0.0,1
DatasetA,7,2,,,,0.17705360584948132,0.3174476203663984,0.23572419146450463,0.0978074662457824,0.08026887391241022,0.0,10
DatasetA,7,2,,,,0.17880543544372246,0.32377062607262275,0.23445063839634886,0.08348954359962191,0.0890744727089694,0.0,50
DatasetA,8,0,27.742286963877454,0.20306647026707245,0.2866107740495244,0.23724059607578296,0.1464319812194036,0.38315501616820735,0.0,0.2197090186479982,0.12748082559572027,1
DatasetA,8,0,,,,0.2764289706978267,0.4286689750657461,0.383075963769399,0.0,0.08687465893927282,0.09394299700109032,10
DatasetA,8,0,,,,0.2741158062348701,0.4598571528511863,0.3836332364543231,0.0,0.08370004010108234,0.09755040249598723,50
DatasetA,8,1,0.25262031281731273,48.79293946853649,0.038384678449967714,0.24179165490091925,0.14364035815361342,0.3012568231831163,0.07843275446246567,0.0,0.4771240744290266,1
DatasetA,8,1,,,,0.2645186448970775,0.428658965844373,0.3013340917486035,0.09066032085420472,0.0,0.08645475005050107,10
DatasetA,8,1,,,,0.270796266822346,0.45984714355534634,0.3015028672143306,0.09093159477842683,0.0,0.080784138058136,50
